station_identity,station_deletion,station_name,station_latitude,station_longitude,zone,postcode,direction_identity
ec2b2389-4948-409b-9b9e-875a325e7993,false,West Brompton,51.48732859696135,-0.1955388096704278,2,SW5 9JX,4e8ce58e-daea-4d93-9490-11e0724e6445
4d67f6fb-f139-4e15-894f-eb1bb6459110,false,West Croydon,51.378552009432326,-0.1020342923026373,5,CR0 2TA,a1f41008-b499-4a71-82d4-444dc4d71d82
2e6f1731-347d-48bf-8342-1c042fbbb687,false,West Drayton,51.51007044763266,-0.4721760838505147,6,UB7 9DY,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
612b189e-d768-4d95-9b65-abf70a8a273b,false,West Dulwich,51.44091167531192,-0.090672675919859,3,SE21 8HN,4e8ce58e-daea-4d93-9490-11e0724e6445
a015d29c-35c2-4b40-82e7-60e4be46b5d4,false,West Ealing,51.51362468397237,-0.3197829486921899,3,W13 0NQ,095bb39d-fce2-48a9-a766-d2c297c55985
96fc04a3-a14e-49cf-9a8d-aa6a2c8545fd,false,West Finchley,51.60926242118551,-0.1889171074792101,4,N3 1NT,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
6b10846b-929c-41a6-b0aa-d2c0a9481dce,false,West Ham,51.528525530726974,0.0053173938327879,3,E15 3BN,d760aad1-f5d3-476a-9030-9fb1c919b639
7b246a00-e66f-44f8-af83-0408046708a2,false,West Hampstead,51.54747402267271,-0.1911265834430952,2,NW6 2LX,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
6af9f964-8a12-4075-b8c9-cce8a9970355,false,West Hampstead Thameslink,51.548628809928914,-0.1925375175501863,2,NW6 1XJ,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
6937748b-cf8d-48cd-8708-9074d55b5d2b,false,West Harrow,51.578923661261655,-0.3538466898684307,5,HA1 4HE,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
304d4163-36ed-460b-ab8a-527725e92d15,false,West India Quay,51.50676262660098,-0.0205824471280816,2,E14 4ED,d760aad1-f5d3-476a-9030-9fb1c919b639
e4720990-c466-4b08-9423-bab0bea7a617,false,West Kensington,51.490109027210565,-0.2062036922180267,2,W14 9NL,095bb39d-fce2-48a9-a766-d2c297c55985
f4d92350-ab7f-4aa5-9ca1-ed170d43f55d,false,West Norwood,51.43124094913318,-0.1031891342990401,3,SE27 0HS,4e8ce58e-daea-4d93-9490-11e0724e6445
6ee92346-b985-4440-bc22-5cc7da4b9afc,false,West Ruislip,51.56958715703546,-0.4378601343740381,6,HA4 7WD,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
2b7ca853-16b6-478e-b656-11f449eaf4df,false,West Silvertown,51.50288447390751,0.0222460466810224,3,E16 2AT,d760aad1-f5d3-476a-9030-9fb1c919b639
9082b855-af4b-4b06-9dc9-3bf3020018e2,false,West Sutton,51.36614980218212,-0.2046445460282834,5,SM1 2EH,4e8ce58e-daea-4d93-9490-11e0724e6445
87bbc2e2-8b93-408d-ba9f-6886ecafa796,false,West Wickham,51.38128418000954,-0.0145763304109627,5,BR4 0PY,a1f41008-b499-4a71-82d4-444dc4d71d82
de3a28c7-96da-4bf4-b97e-123f5d29e879,false,Westbourne Park,51.520988514909256,-0.2008825128147461,2,W11 1AB,095bb39d-fce2-48a9-a766-d2c297c55985
ede5ad70-2009-4ee5-8070-60ea6405d3a3,false,Westcombe Park,51.48450892773305,0.0177457002630554,3,SE3 7EQ,4e8ce58e-daea-4d93-9490-11e0724e6445
36d0e3a3-d2bf-4081-a486-5e8bf82f4ab7,false,Westferry,51.50963810743974,-0.0263231371017838,2,E14 8AD,d760aad1-f5d3-476a-9030-9fb1c919b639
40233389-7038-4ceb-bda5-fe047f140b32,false,Westminster,51.501401389193255,-0.1250020783467796,1,SW1A 2JR,4e8ce58e-daea-4d93-9490-11e0724e6445
152821e0-fd1d-43ea-b9d7-2767e0a3fbe2,false,White City,51.51223207227981,-0.2246319285152728,2,W12 7RH,095bb39d-fce2-48a9-a766-d2c297c55985
721bb2e0-b62c-4ae0-92af-d12c9383ff2a,false,White Hart Lane,51.60503465751185,-0.0708703265356369,3,N17 7RP,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
761090eb-0022-49e7-956d-19d4b449a120,false,Whitechapel,51.5195876908872,-0.0594204849881092,2,E1 1BY,d760aad1-f5d3-476a-9030-9fb1c919b639
7648acb4-44df-4359-9875-7e0544de7c8e,false,Whitton,51.44958760708497,-0.35768205341595,5,TW2 7LG,d68422e6-b4c1-4d76-ad60-6fdc8758d831
513f4313-eeea-4b25-a9b9-2a8edb8c2b8f,false,Whyteleafe,51.30992918784988,-0.0811351650050057,6,CR3 0AD,a1f41008-b499-4a71-82d4-444dc4d71d82
b94168a8-6ee7-4c63-8814-87b47e64e095,false,Whyteleafe South,51.30348968019657,-0.0767125144057694,6,CR3 0BD,a1f41008-b499-4a71-82d4-444dc4d71d82
d47c2f44-ccda-4527-8c91-afd2196854ec,false,Willesden Green,51.54937292482699,-0.2224076012496468,"2,3",NW2 4QT,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
c82daf98-0afa-4af5-8615-7c6d4110f225,false,Willesden Junction,51.53223356661704,-0.243909139837678,3,NW10 4RA,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
e3aee1b9-3e42-4d9d-ba30-61dca3ac1cf1,false,Wimbledon,51.4211075087935,-0.2066628334400531,3,SW19 1PS,4e8ce58e-daea-4d93-9490-11e0724e6445
d418a4ae-5b74-49be-afa5-9ab024e33a98,false,Wimbledon Chase,51.40953058388224,-0.2140897670841804,3,SW20 8DB,4e8ce58e-daea-4d93-9490-11e0724e6445
ea13c227-60ae-4d72-a2b9-1e146c75760d,false,Wimbledon Park,51.4345806287444,-0.1991862729730618,3,SW19 7DZ,4e8ce58e-daea-4d93-9490-11e0724e6445
055dcea4-ce6d-489b-aa12-aab0e32a37f4,false,Winchmore Hill,51.63388669665079,-0.1009169327297483,4,N21 3NG,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
a7966c10-9f53-4425-ad48-f0083052de41,false,Wood Green,51.59745355165763,-0.1095265887761309,3,N22 8HH,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
c21b343b-76de-4c72-832a-039efc6f31fe,false,Wood Lane,51.5096578296917,-0.2244726057099385,2,W12 7DS,095bb39d-fce2-48a9-a766-d2c297c55985
cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,Wood Street,51.586669943466376,-0.0019538980131841,4,E17 3NZ,d760aad1-f5d3-476a-9030-9fb1c919b639
7fbbdffe-72a9-4b0b-be33-d7f895718a15,false,Woodford,51.60720190279034,0.0340562024166259,4,IG8 7QE,c31d725d-5697-4031-94b4-0b4545cf75ef
97dee775-8704-4544-bfc3-80aeed3ec9ae,false,Woodgrange Park,51.54905261091028,0.044572496226799,"3,4",E7 8AA,d760aad1-f5d3-476a-9030-9fb1c919b639
22340de3-33ff-4c08-87f7-d45e8f3b2c92,false,Woodmansterne,51.3190183289485,-0.1542621271620325,6,CR5 3HS,a1f41008-b499-4a71-82d4-444dc4d71d82
73b28cc0-8f66-4840-879d-4928ad9d9833,false,Woodside,51.38709757861517,-0.0653471778556766,"3,4,5,6",SE25 5DP,4e8ce58e-daea-4d93-9490-11e0724e6445
68cffadd-b57d-46db-9b95-2464fb318eba,false,Woodside Park,51.61786809900362,-0.1854255027302192,4,N12 8SE,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
c4a8640f-efe7-4367-bb67-f8f56e284007,false,Woolwich,51.4915784950453,0.0718193785262893,4,SE18 6EU,4e8ce58e-daea-4d93-9490-11e0724e6445
481551ef-05e7-4e0b-b182-3062c2f27be2,false,Woolwich Arsenal,51.48990723258589,0.0691939066943665,4,SE18 6HX,4e8ce58e-daea-4d93-9490-11e0724e6445
4e4caedf-f89f-4b56-9804-191328113325,false,Woolwich Dockyard,51.49110788693792,0.054612348493409,3,SE18 5JY,4e8ce58e-daea-4d93-9490-11e0724e6445
8f42081e-b138-413e-b05d-0406906f5ab5,false,Worcester Park,51.381104087182855,-0.2455752883081527,4,KT4 7ND,d68422e6-b4c1-4d76-ad60-6fdc8758d831
